serviceid,providerid,microcell,latitude,longitude,timestamp,speed,latency,bandwidth,coverage,reliability,security,currect_microcell,origin,true_label
113007,P1000002,M104,-33.88301,151.209,2023-12-01,4.57,4.57,4.71,4.29,4.43,5.0,M139,R,C
113008,P1000002,M104,-33.88301,151.209,2023-11-12,3.88,3.93,3.7,3.78,4.0,4.66,M139,R,C
113025,P1000002,M104,-33.88301,151.209,2023-12-01,3.92,3.92,4.16,4.68,3.8,4.68,M139,R,C
113042,P1000002,M104,-33.88301,151.209,2023-10-06,4.22,4.08,4.25,4.49,4.24,4.72,M139,R,C
113059,P1000002,M104,-33.88301,151.209,2023-11-29,4.15,4.15,4.26,3.89,4.41,4.89,M139,R,C
113068,P1000002,M104,-33.88301,151.209,2023-05-19,4.24,4.28,4.31,4.71,4.41,4.79,M139,R,C
113115,P1000002,M104,-33.88301,151.209,2023-08-20,4.65,4.55,4.6,4.65,4.55,4.74,M139,R,C
113127,P1000002,M104,-33.88301,151.209,2023-11-15,4.67,4.47,4.27,4.6,4.4,4.8,M139,R,C
113130,P1000002,M104,-33.88301,151.209,2023-12-02,4.5,5.0,4.5,5.0,5.0,5.0,M139,R,C
113151,P1000002,M104,-33.88301,151.209,2023-11-30,4.31,4.38,4.77,3.85,4.38,4.54,M139,R,C
113160,P1000002,M104,-33.88301,151.209,2023-11-23,4.0,4.0,4.0,4.25,4.5,4.75,M139,R,C
113161,P1000002,M104,-33.88301,151.209,2023-12-10,4.5,4.43,4.14,4.57,4.5,4.93,M139,R,C
113174,P1000002,M104,-33.88301,151.209,2023-01-28,4.15,4.22,4.33,4.11,4.31,4.78,M139,R,C
113216,P1000002,M104,-33.88301,151.209,2023-11-27,4.5,4.6,4.1,4.3,4.5,4.9,M139,R,C
113253,P1000002,M104,-33.88301,151.209,2023-10-17,4.36,4.41,4.4,4.17,4.28,4.69,M139,R,C
113353,P1000002,M113,-33.78716629241495,151.1830401853407,2023-11-16,3.95,3.86,3.32,3.41,3.82,4.73,M139,R,C
113380,P1000002,M104,-33.88301,151.209,2023-12-07,4.44,4.33,4.56,3.44,4.5,4.44,M139,R,C
113391,P1000002,M104,-33.88301,151.209,2023-12-02,5.0,5.0,5.0,5.0,5.0,5.0,M139,R,C
113399,P1000002,M104,-33.88301,151.209,2023-10-30,4.02,4.11,4.22,3.84,4.16,4.67,M139,R,C
113402,P1000002,M104,-33.88301,151.209,2023-12-03,4.21,4.14,4.07,4.64,4.52,4.83,M139,R,C
113545,P1000002,M104,-33.88301,151.209,2023-11-18,4.0,3.82,3.73,3.91,3.55,4.45,M139,R,C
113551,P1000002,M104,-33.88301,151.209,2023-11-25,3.73,3.6,3.73,4.0,4.18,4.45,M139,R,C
113657,P1000002,M104,-33.88301,151.209,2023-12-03,4.83,4.83,4.83,4.5,5.0,5.0,M139,R,C
113751,P1000002,M104,-33.88301,151.209,2023-11-27,3.41,3.52,3.36,4.12,3.82,4.79,M139,R,C
113774,P1000002,M104,-33.88301,151.209,2023-09-29,4.22,4.31,4.06,4.53,4.5,4.88,M139,R,C
113836,P1000002,M104,-33.88301,151.209,2023-11-25,4.39,4.39,4.55,4.97,4.7,4.91,M139,R,C
113853,P1000002,M104,-33.88301,151.209,2023-11-20,4.93,4.71,5.0,4.93,4.79,5.0,M139,R,C
113856,P1000002,M104,-33.88301,151.209,2023-11-25,4.56,4.56,4.68,4.76,4.44,4.68,M139,R,C
113922,P1000002,M104,-33.88301,151.209,2023-09-03,4.47,4.39,4.56,4.34,4.46,4.8,M139,R,C
114035,P1000002,M104,-33.88301,151.209,2023-04-21,3.91,4.18,4.0,3.18,4.27,4.82,M139,R,C
114074,P1000002,M104,-33.88301,151.209,2023-12-05,4.47,4.28,4.45,4.53,4.62,4.83,M139,R,C
114199,P1000002,M104,-33.88301,151.209,2023-10-18,4.63,4.5,4.5,5.0,4.63,4.88,M139,R,C
114300,P1000002,M113,-33.78716629241495,151.1830401853407,2023-11-11,5.0,5.0,5.0,5.0,5.0,5.0,M139,R,C
114303,P1000002,M104,-33.88301,151.209,2023-11-22,4.8,4.4,4.8,4.0,4.4,4.8,M139,R,C
114324,P1000002,M104,-33.88301,151.209,2023-11-14,4.68,4.68,4.42,4.89,4.74,4.79,M139,R,C
114329,P1000002,M104,-33.88301,151.209,2023-11-28,5.0,5.0,5.0,5.0,5.0,5.0,M139,R,C
114337,P1000002,M104,-33.88301,151.209,2023-12-07,4.24,4.12,3.76,4.24,4.18,4.88,M139,R,C
114342,P1000002,M104,-33.88301,151.209,2023-11-25,4.2,3.8,4.6,4.2,4.0,4.6,M139,R,C
114349,P1000002,M104,-33.88301,151.209,2021-02-21,4.26,4.44,4.41,4.63,4.7,4.81,M139,R,C
114351,P1000002,M104,-33.88301,151.209,2023-12-04,4.6,4.6,4.4,4.8,4.6,4.8,M139,R,C
114353,P1000002,M104,-33.88301,151.209,2023-08-22,4.37,4.37,4.37,4.8,4.42,4.84,M139,R,C
114383,P1000002,M104,-33.88301,151.209,2023-04-14,4.78,4.61,4.67,4.89,4.83,4.89,M139,R,C
114384,P1000002,M104,-33.88301,151.209,2022-12-29,4.21,4.42,4.0,4.68,4.26,5.0,M139,R,C
114413,P1000002,M104,-33.88301,151.209,2023-12-04,4.3,4.19,4.3,4.55,4.21,4.72,M139,R,C
114414,P1000002,M104,-33.88301,151.209,2023-08-22,4.58,4.33,4.0,3.75,4.75,5.0,M139,R,C
114416,P1000002,M104,-33.88301,151.209,2023-11-20,4.0,4.0,4.5,4.5,4.0,4.75,M139,R,C
114418,P1000002,M104,-33.88301,151.209,2023-11-27,4.16,4.0,4.41,4.13,4.13,4.66,M139,R,C
114421,P1000002,M104,-33.88301,151.209,2023-12-07,4.47,4.18,4.62,4.82,4.59,4.85,M139,R,C
114433,P1000002,M104,-33.88301,151.209,2023-08-25,4.35,4.39,4.51,4.57,4.22,4.78,M139,R,C
114443,P1000002,M104,-33.88301,151.209,2023-11-14,3.0,1.0,3.0,1.0,1.0,4.0,M139,R,C
114466,P1000002,M104,-33.88301,151.209,2023-07-14,4.21,3.86,4.29,4.57,4.57,4.29,M139,R,C
114475,P1000002,M104,-33.88301,151.209,2023-12-01,3.83,3.74,4.09,3.35,3.83,4.61,M139,R,C
114477,P1000002,M104,-33.88301,151.209,2023-12-02,4.81,4.68,4.95,4.49,4.46,4.92,M139,R,C
114478,P1000002,M104,-33.88301,151.209,2023-12-01,4.16,4.27,4.15,4.53,4.35,4.67,M139,R,C
114511,P1000002,M104,-33.88301,151.209,2023-11-01,4.03,3.93,4.03,4.3,4.23,4.67,M139,R,C
114512,P1000002,M104,-33.88301,151.209,2023-06-26,4.38,4.17,4.34,4.34,4.24,4.72,M139,R,C
114528,P1000002,M104,-33.88301,151.209,2023-11-05,4.0,3.86,4.0,4.86,4.14,4.57,M139,R,C
114543,P1000002,M104,-33.88301,151.209,2023-11-30,4.59,4.45,4.82,4.45,4.55,4.86,M139,R,C
114565,P1000002,M104,-33.88301,151.209,2023-11-19,4.29,4.14,3.9,4.71,4.29,4.76,M139,R,C
114567,P1000002,M104,-33.88301,151.209,2023-10-16,3.44,3.0,3.56,4.0,3.56,4.67,M139,R,C
114575,P1000002,M104,-33.88301,151.209,2023-12-08,4.53,4.53,4.87,4.93,4.27,5.0,M139,R,C
114576,P1000002,M104,-33.88301,151.209,2023-10-04,3.5,3.53,3.47,4.37,3.97,4.63,M139,R,C
114730,P1000002,M104,-33.88301,151.209,2023-08-12,3.78,3.65,3.91,3.83,3.91,4.78,M139,R,C
114731,P1000002,M104,-33.88301,151.209,2023-11-12,3.92,3.96,3.84,4.22,4.16,4.78,M139,R,C
114752,P1000002,M104,-33.88301,151.209,2023-11-04,4.25,3.75,4.25,4.63,3.63,5.0,M139,R,C
114755,P1000002,M104,-33.88301,151.209,2023-10-27,3.96,3.93,4.04,3.93,4.28,4.5,M139,R,C
114760,P1000002,M104,-33.88301,151.209,2023-11-30,5.0,5.0,5.0,5.0,5.0,5.0,M139,R,C
114880,P1000074,M125,-33.81327,151.17502,2023-10-31,3.0,2.5,3.0,3.5,3.0,3.0,M139,R,C
115409,P1000074,M125,-33.81327,151.17502,2023-01-19,5.0,5.0,5.0,5.0,5.0,5.0,M139,R,C
115433,P1000074,M125,-33.81327,151.17502,2023-10-22,4.0,3.0,5.0,4.0,4.0,4.0,M139,R,C
116361,P1000074,M125,-33.81327,151.17502,2023-11-01,4.0,3.33,4.33,2.67,4.67,4.67,M139,R,C
117263,P1000074,M113,-33.78716629241495,151.1830401853407,2023-04-13,4.0,3.0,3.0,5.0,4.0,5.0,M139,R,C
117274,P1000074,M104,-33.88301,151.209,2022-10-13,4.0,4.0,4.0,5.0,5.0,5.0,M139,R,C
117279,P1000074,M113,-33.78716629241495,151.1830401853407,2022-11-08,3.0,3.0,4.0,2.0,2.0,5.0,M139,R,C
117370,P1000074,M104,-33.88301,151.209,2023-10-17,4.74,4.52,4.57,4.7,4.57,4.87,M139,R,C
117455,P1000074,M104,-33.88301,151.209,2023-11-27,4.15,4.15,4.04,4.38,4.35,4.85,M139,R,C
117522,P1000074,M113,-33.78716629241495,151.1830401853407,2023-10-14,5.0,4.6,4.8,4.7,4.9,4.9,M139,R,C
117732,P1000074,M104,-33.88301,151.209,2020-12-21,4.13,4.19,4.13,4.44,4.25,4.75,M139,R,C
117778,P1000074,M113,-33.78716629241495,151.1830401853407,2023-10-06,4.17,4.0,4.0,3.0,4.33,4.17,M139,R,C
117929,P1000074,M113,-33.78716629241495,151.1830401853407,2023-11-25,5.0,4.5,4.75,4.25,4.25,5.0,M139,R,C
118085,P1000074,M104,-33.88301,151.209,2023-10-01,3.67,4.11,3.0,4.0,4.22,4.78,M139,R,C
118180,P1000074,M104,-33.88301,151.209,2023-11-23,4.0,3.89,3.94,4.33,4.17,4.89,M139,R,C
118208,P1000074,M104,-33.88301,151.209,2023-10-30,4.23,4.38,4.46,4.77,4.31,5.0,M139,R,C
118233,P1000074,M104,-33.88301,151.209,2023-05-16,4.33,4.67,4.67,4.33,4.33,5.0,M139,R,C
118236,P1000074,M104,-33.88301,151.209,2023-10-01,4.4,4.13,4.13,4.27,4.0,4.87,M139,R,C
118473,P1000074,M104,-33.88301,151.209,2020-01-04,4.29,4.43,4.43,4.29,3.71,5.0,M139,R,C
118496,P1000074,M104,-33.88301,151.209,2023-07-31,1.0,1.0,1.0,4.0,1.0,4.0,M139,R,C
118538,P1000074,M104,-33.88301,151.209,2022-06-29,4.33,4.0,4.5,4.17,4.33,4.83,M139,R,C
118556,P1000074,M104,-33.88301,151.209,2019-12-31,3.75,4.0,4.5,3.25,3.75,4.25,M139,R,C
118635,P1000074,M104,-33.88301,151.209,2023-05-13,4.0,4.0,4.0,4.0,4.0,5.0,M139,R,C
118660,P1000074,M104,-33.88301,151.209,2023-04-02,2.5,2.75,2.75,3.5,2.75,4.5,M139,R,C
118680,P1000074,M104,-33.88301,151.209,2023-11-25,4.8,4.6,4.6,4.4,4.4,4.8,M139,R,C
118740,P1000002,M125,-33.81327,151.17502,2023-11-20,4.0,4.0,3.0,2.0,3.0,5.0,M139,R,C
118753,P1000074,M113,-33.78716629241495,151.1830401853407,2023-07-01,3.92,4.0,3.92,3.25,3.5,4.58,M139,R,C
118754,P1000074,M104,-33.88301,151.209,2023-01-12,4.5,4.0,5.0,5.0,4.5,4.5,M139,R,C
118771,P1000074,M104,-33.88301,151.209,2023-11-25,4.05,4.0,3.84,4.74,4.37,4.95,M139,R,C
118791,P1000074,M104,-33.88301,151.209,2018-10-10,4.13,3.94,4.13,4.06,4.5,4.69,M139,R,C
118835,P1000074,M104,-33.88301,151.209,2023-09-26,4.0,4.0,5.0,5.0,4.0,5.0,M139,R,C
118955,P1000074,M113,-33.78716629241495,151.1830401853407,2020-03-13,4.83,5.0,4.83,5.0,4.67,5.0,M139,R,C
119143,P1000074,M113,-33.78716629241495,151.1830401853407,2023-11-26,4.0,4.0,3.25,3.75,3.5,5.0,M139,R,C
119173,P1000074,M104,-33.88301,151.209,2023-11-19,4.17,3.83,3.67,4.67,5.0,5.0,M139,R,C
119224,P1000074,M104,-33.88301,151.209,2023-10-03,3.92,4.0,4.17,4.33,4.08,4.67,M139,R,C
119432,P1000074,M104,-33.88301,151.209,2023-05-30,4.6,4.52,4.44,4.64,4.68,4.88,M139,R,C
119450,P1000074,M104,-33.88301,151.209,2023-10-30,3.5,3.0,3.0,3.0,3.0,5.0,M139,R,C
119539,P1000074,M104,-33.88301,151.209,2023-11-07,4.33,4.33,3.67,4.0,4.0,5.0,M139,R,C
119802,P1000002,M125,-33.81327,151.17502,2023-12-04,4.16,4.31,4.15,4.61,4.44,4.79,M139,R,C
119814,P1000002,M125,-33.81327,151.17502,2023-11-07,4.33,4.33,4.17,4.5,4.33,4.5,M139,R,C
121217,P1000074,M110,-33.828972923308115,151.2163312332427,2023-10-28,4.67,4.0,4.33,4.0,4.33,4.67,M139,R,C
121275,P1000074,M110,-33.828972923308115,151.2163312332427,2022-12-08,3.67,4.0,4.33,4.33,3.67,4.67,M139,R,C
121387,P1000074,M110,-33.828972923308115,151.2163312332427,2023-01-01,5.0,5.0,5.0,5.0,5.0,5.0,M139,R,C
121388,P1000074,M110,-33.828972923308115,151.2163312332427,2023-11-25,5.0,5.0,5.0,4.5,5.0,5.0,M139,R,C
121533,P1000074,M110,-33.828972923308115,151.2163312332427,2019-02-19,4.0,4.0,5.0,5.0,5.0,5.0,M139,R,C
121559,P1000074,M110,-33.828972923308115,151.2163312332427,2023-08-20,5.0,4.5,5.0,4.5,5.0,5.0,M139,R,C
121581,P1000074,M110,-33.828972923308115,151.2163312332427,2023-11-05,4.0,3.5,4.5,4.5,4.0,5.0,M139,R,C
121585,P1000074,M110,-33.828972923308115,151.2163312332427,2023-03-14,4.43,4.43,4.43,4.57,4.57,4.71,M139,R,C
121599,P1000074,M110,-33.828972923308115,151.2163312332427,2023-10-24,5.0,4.0,5.0,5.0,5.0,5.0,M139,R,C
121611,P1000074,M110,-33.828972923308115,151.2163312332427,2023-10-02,4.25,4.63,4.38,4.38,4.88,4.5,M139,R,C
121702,P1000074,M110,-33.828972923308115,151.2163312332427,2023-10-06,4.0,3.5,3.0,1.5,2.5,5.0,M139,R,C
121715,P1000074,M110,-33.828972923308115,151.2163312332427,2022-10-30,5.0,5.0,5.0,5.0,5.0,5.0,M139,R,C
121753,P1000074,M110,-33.828972923308115,151.2163312332427,2023-11-25,5.0,5.0,5.0,5.0,5.0,5.0,M139,R,C
121804,P1000074,M110,-33.828972923308115,151.2163312332427,2023-11-17,4.76,4.71,4.71,4.88,4.88,4.88,M139,R,C
121897,P1000074,M110,-33.828972923308115,151.2163312332427,2023-11-22,3.67,3.5,3.83,4.33,3.67,4.0,M139,R,C
122041,P1000002,M110,-33.828972923308115,151.2163312332427,2023-12-06,4.25,4.25,4.63,4.5,4.5,4.75,M139,R,C
122166,P1000074,M110,-33.828972923308115,151.2163312332427,2023-09-11,4.4,4.7,4.4,4.5,4.6,4.9,M139,R,C
122230,P1000074,M110,-33.828972923308115,151.2163312332427,2023-06-26,4.0,3.0,2.0,3.0,4.0,5.0,M139,R,C
122280,P1000074,M110,-33.828972923308115,151.2163312332427,2023-10-22,4.51,4.46,4.2,4.51,4.6,4.74,M139,R,C
122283,P1000074,M110,-33.828972923308115,151.2163312332427,2023-10-13,3.92,3.67,4.08,4.25,4.33,4.33,M139,R,C
122300,P1000074,M110,-33.828972923308115,151.2163312332427,2019-07-13,5.0,5.0,5.0,4.0,5.0,5.0,M139,R,C
122306,P1000074,M110,-33.828972923308115,151.2163312332427,2023-04-01,4.5,4.0,4.5,3.0,4.5,4.5,M139,R,C
122372,P1000074,M137,-33.88098835077109,151.16864655312318,2021-01-02,4.0,3.83,3.5,4.83,4.5,4.83,M139,R,C
122423,P1000002,M110,-33.828972923308115,151.2163312332427,2023-10-30,4.22,4.2,4.11,4.63,4.06,4.72,M139,R,C
122545,P1000074,M110,-33.828972923308115,151.2163312332427,2023-10-15,4.43,4.21,4.5,4.43,4.29,4.79,M139,R,C
122547,P1000074,M110,-33.828972923308115,151.2163312332427,2019-04-16,3.0,4.0,3.0,4.0,4.0,5.0,M139,R,C
122553,P1000074,M110,-33.828972923308115,151.2163312332427,2022-04-25,5.0,4.67,5.0,5.0,5.0,5.0,M139,R,C
122728,P1000074,M110,-33.828972923308115,151.2163312332427,2022-12-05,4.0,3.0,1.0,1.0,3.0,5.0,M139,R,C
122892,P1000074,M110,-33.828972923308115,151.2163312332427,2017-12-01,5.0,4.5,5.0,4.5,4.5,5.0,M139,R,C
122975,P1000074,M110,-33.828972923308115,151.2163312332427,2018-12-29,4.0,4.0,2.5,4.5,4.5,4.5,M139,R,C
122994,P1000074,M110,-33.828972923308115,151.2163312332427,2023-06-15,3.0,3.0,5.0,4.0,4.0,4.0,M139,R,C
122996,P1000074,M110,-33.828972923308115,151.2163312332427,2023-04-30,3.0,3.75,3.25,4.0,3.5,4.25,M139,R,C
123098,P1000002,M110,-33.828972923308115,151.2163312332427,2023-09-24,4.4,4.17,4.57,4.53,4.4,4.63,M139,R,C
123119,P1000074,M110,-33.828972923308115,151.2163312332427,2023-10-16,4.71,4.29,4.43,4.86,4.71,4.86,M139,R,C
123158,P1000002,M137,-33.88098835077109,151.16864655312318,2023-10-28,4.25,4.4,4.3,4.78,4.55,4.48,M139,R,C
123233,P1000074,M110,-33.828972923308115,151.2163312332427,2023-01-03,4.2,3.8,4.6,4.6,4.0,4.8,M139,R,C
123269,P1000074,M110,-33.828972923308115,151.2163312332427,2021-07-30,4.0,4.0,4.0,4.0,4.0,4.0,M139,R,C
123272,P1000074,M110,-33.828972923308115,151.2163312332427,2023-11-11,3.25,3.5,3.5,3.5,3.25,4.25,M139,R,C
123280,P1000074,M110,-33.828972923308115,151.2163312332427,2023-08-25,4.9,4.9,4.7,4.5,4.9,4.9,M139,R,C
123307,P1000074,M110,-33.828972923308115,151.2163312332427,2023-11-21,4.5,4.2,4.3,3.3,4.7,5.0,M139,R,C
123353,P1000074,M137,-33.88098835077109,151.16864655312318,2023-03-20,4.67,4.0,4.33,5.0,4.33,5.0,M139,R,C
123372,P1000074,M110,-33.828972923308115,151.2163312332427,2020-01-10,5.0,5.0,5.0,5.0,5.0,5.0,M139,R,C
123415,P1000074,M110,-33.828972923308115,151.2163312332427,2023-07-16,4.17,4.08,3.75,4.42,4.33,4.83,M139,R,C
123421,P1000074,M110,-33.828972923308115,151.2163312332427,2023-10-21,4.38,4.25,4.08,4.29,4.42,4.96,M139,R,C
123480,P1000074,M110,-33.828972923308115,151.2163312332427,2023-10-01,5.0,5.0,5.0,5.0,5.0,5.0,M139,R,C
123592,P1000074,M110,-33.828972923308115,151.2163312332427,2023-09-12,4.43,4.29,4.43,4.57,4.71,4.71,M139,R,C
123594,P1000074,M137,-33.88098835077109,151.16864655312318,2023-02-09,3.75,4.0,3.38,4.63,4.25,4.5,M139,R,C
123681,P1000074,M110,-33.828972923308115,151.2163312332427,2023-06-25,3.83,4.17,4.17,3.67,4.0,4.83,M139,R,C
123691,P1000074,M110,-33.828972923308115,151.2163312332427,2023-05-24,4.5,4.5,4.5,4.5,5.0,5.0,M139,R,C
124356,P1000002,M110,-33.828972923308115,151.2163312332427,2023-11-05,4.33,4.17,3.89,4.39,4.22,4.94,M139,R,C
126258,P1000002,M137,-33.88098835077109,151.16864655312318,2023-04-04,4.05,4.12,4.05,4.45,4.4,4.55,M139,R,C
126346,P1000002,M137,-33.88098835077109,151.16864655312318,2023-11-26,4.83,4.67,4.81,4.84,4.79,4.95,M139,R,C
126351,P1000002,M110,-33.828972923308115,151.2163312332427,2023-12-01,4.75,4.54,4.67,4.58,4.75,4.96,M139,R,C
126364,P1000002,M137,-33.88098835077109,151.16864655312318,2023-11-25,4.47,4.4,4.4,5.0,4.4,4.67,M139,R,C
126486,P1000002,M110,-33.828972923308115,151.2163312332427,2023-08-13,4.21,4.13,4.02,4.77,4.47,4.79,M139,R,C
126561,P1000002,M110,-33.828972923308115,151.2163312332427,2023-11-04,4.42,4.49,4.13,4.87,4.56,4.64,M139,R,C
126822,P1000002,M110,-33.828972923308115,151.2163312332427,2023-11-24,3.56,3.67,4.22,4.67,3.67,4.78,M139,R,C
126859,P1000002,M110,-33.828972923308115,151.2163312332427,2023-11-20,4.8,4.74,4.73,4.85,4.79,4.99,M139,R,C
126915,P1000002,M137,-33.88098835077109,151.16864655312318,2023-10-21,4.22,4.22,4.37,4.7,4.48,4.48,M139,R,C
127113,P1000002,M137,-33.88098835077109,151.16864655312318,2023-07-25,4.43,4.37,4.4,4.56,4.63,4.77,M139,R,C
127131,P1000002,M137,-33.88098835077109,151.16864655312318,2023-11-25,4.44,4.28,4.5,4.94,4.22,4.61,M139,R,C
127177,P1000002,M110,-33.828972923308115,151.2163312332427,2023-11-29,4.13,4.0,4.04,4.67,4.13,4.75,M139,R,C
127193,P1000002,M110,-33.828972923308115,151.2163312332427,2023-11-24,4.0,4.0,3.82,4.55,4.64,4.91,M139,R,C
127665,P1000002,M137,-33.88098835077109,151.16864655312318,2023-12-10,4.56,4.5,4.61,4.56,4.39,4.89,M139,R,C
127666,P1000002,M110,-33.828972923308115,151.2163312332427,2023-11-18,4.4,4.2,4.4,4.4,4.6,4.5,M139,R,C
127668,P1000002,M110,-33.828972923308115,151.2163312332427,2023-12-01,4.63,4.5,4.38,4.5,5.0,4.75,M139,R,C
127914,P1000002,M110,-33.828972923308115,151.2163312332427,2023-09-10,4.73,4.73,4.8,4.67,4.6,4.67,M139,R,C
128047,P1000002,M110,-33.828972923308115,151.2163312332427,2023-12-06,4.74,4.41,4.63,4.85,4.48,5.0,M139,R,C
128113,P1000002,M110,-33.828972923308115,151.2163312332427,2023-10-30,4.0,4.3,4.6,4.7,4.2,5.0,M139,R,C
128114,P1000002,M110,-33.828972923308115,151.2163312332427,2023-11-20,5.0,4.83,4.83,4.5,4.67,4.83,M139,R,C
128131,P1000002,M137,-33.88098835077109,151.16864655312318,2023-10-29,4.64,4.49,4.15,4.95,4.42,4.95,M139,R,C
128132,P1000002,M110,-33.828972923308115,151.2163312332427,2023-12-03,4.43,4.38,4.17,4.66,4.34,4.78,M139,R,C
128139,P1000002,M137,-33.88098835077109,151.16864655312318,2023-11-05,4.22,4.22,4.35,4.78,4.26,4.96,M139,R,C
128154,P1000002,M110,-33.828972923308115,151.2163312332427,2023-04-29,3.85,3.92,3.15,4.46,4.15,4.77,M139,R,C
128169,P1000002,M110,-33.828972923308115,151.2163312332427,2023-10-01,4.25,4.27,4.21,4.77,4.25,4.6,M139,R,C
128184,P1000002,M110,-33.828972923308115,151.2163312332427,2023-11-18,4.67,4.0,4.17,4.67,4.83,4.83,M139,R,C
132604,P1000002,M104,-33.88301,151.209,2023-01-28,4.15,4.22,4.33,4.11,4.31,4.78,M139,R,C
132710,P1000002,M104,-33.88301,151.209,2023-08-13,4.47,4.28,4.44,4.54,4.62,4.83,M139,R,C
132845,P1000002,M104,-33.88301,151.209,2023-09-03,4.47,4.39,4.56,4.34,4.46,4.8,M139,R,C
132964,P1000074,M104,-33.88301,151.209,2020-01-04,4.29,4.43,4.43,4.29,3.71,5.0,M139,R,C
133123,P1000074,M104,-33.88301,151.209,2023-06-28,4.0,3.93,4.0,4.87,4.53,4.93,M139,R,C
133134,P1000074,M104,-33.88301,151.209,2023-08-10,4.3,4.4,4.25,4.6,4.55,5.0,M139,R,C
133138,P1000074,M104,-33.88301,151.209,2018-10-10,4.13,3.94,4.13,4.06,4.5,4.69,M139,R,C
133172,P1000074,M110,-33.828972923308115,151.2163312332427,2023-03-14,4.43,4.43,4.43,4.57,4.57,4.71,M139,R,C
133175,P1000074,M104,-33.88301,151.209,2020-12-21,4.13,4.19,4.13,4.44,4.25,4.75,M139,R,C
133225,P1000074,M104,-33.88301,151.209,2023-05-30,4.6,4.52,4.44,4.64,4.68,4.88,M139,R,C
133229,P1000074,M110,-33.828972923308115,151.2163312332427,2023-04-17,4.5,4.13,4.25,3.38,4.63,5.0,M139,R,C
133269,P1000074,M137,-33.88098835077109,151.16864655312318,2023-02-09,3.75,4.0,3.38,4.63,4.25,4.5,M139,R,C
133271,P1000074,M110,-33.828972923308115,151.2163312332427,2023-08-03,4.33,4.67,4.33,4.67,4.78,4.89,M139,R,C
133273,P1000074,M104,-33.88301,151.209,2019-12-31,3.75,4.0,4.5,3.25,3.75,4.25,M139,R,C
133282,P1000074,M110,-33.828972923308115,151.2163312332427,2023-03-30,4.75,4.69,4.69,4.94,5.0,4.94,M139,R,C
133287,P1000074,M110,-33.828972923308115,151.2163312332427,2022-06-30,4.2,4.4,3.4,4.8,4.4,5.0,M139,R,C
133289,P1000074,M110,-33.828972923308115,151.2163312332427,2022-12-08,3.67,4.0,4.33,4.33,3.67,4.67,M139,R,C
133290,P1000074,M104,-33.88301,151.209,2023-07-21,4.0,4.0,4.0,4.31,4.13,4.88,M139,R,C
133291,P1000074,M104,-33.88301,151.209,2023-08-19,3.9,4.0,4.1,4.4,4.1,4.6,M139,R,C
133300,P1000074,M110,-33.828972923308115,151.2163312332427,2023-07-16,4.17,4.08,3.75,4.42,4.33,4.83,M139,R,C
133305,P1000074,M104,-33.88301,151.209,2023-06-30,2.0,1.0,1.0,1.0,1.0,5.0,M139,R,C
133308,P1000074,M104,-33.88301,151.209,2023-08-13,4.8,4.6,4.65,4.85,4.7,4.9,M139,R,C
133337,P1000074,M110,-33.828972923308115,151.2163312332427,2022-08-01,3.82,3.55,4.0,4.18,4.27,4.27,M139,R,C
133348,P1000074,M110,-33.828972923308115,151.2163312332427,2023-01-03,4.2,3.8,4.6,4.6,4.0,4.8,M139,R,C
133408,P1000074,M110,-33.828972923308115,151.2163312332427,2023-06-16,4.53,4.47,4.22,4.47,4.66,4.72,M139,R,C
133410,P1000074,M104,-33.88301,151.209,2023-07-03,3.43,4.14,2.86,4.0,4.29,4.71,M139,R,C
133413,P1000074,M110,-33.828972923308115,151.2163312332427,2021-07-04,3.25,3.0,3.75,4.0,3.0,3.5,M139,R,C
133415,P1000074,M110,-33.828972923308115,151.2163312332427,2023-05-26,4.38,4.15,4.46,4.38,4.31,4.77,M139,R,C
133416,P1000074,M113,-33.78716629241495,151.1830401853407,2023-03-30,5.0,4.5,4.5,4.25,3.75,5.0,M139,R,C
133421,P1000074,M110,-33.828972923308115,151.2163312332427,2019-04-16,3.0,4.0,3.0,4.0,4.0,5.0,M139,R,C
133458,P1000074,M110,-33.828972923308115,151.2163312332427,2017-12-01,5.0,4.5,5.0,4.5,4.5,5.0,M139,R,C
133959,P1000074,M137,-33.88098835077109,151.16864655312318,2021-01-02,4.0,3.83,3.5,4.83,4.5,4.83,M139,R,C
133972,P1000074,M110,-33.828972923308115,151.2163312332427,2022-10-30,5.0,5.0,5.0,5.0,5.0,5.0,M139,R,C
134088,P1000074,M113,-33.78716629241495,151.1830401853407,2020-03-13,4.83,5.0,4.83,5.0,4.67,5.0,M139,R,C
134322,P1000002,M104,-33.88301,151.209,2023-08-20,4.65,4.55,4.6,4.65,4.55,4.74,M139,R,C
134342,P1000002,M104,-33.88301,151.209,2023-07-31,4.35,4.37,4.33,4.24,4.29,4.83,M139,R,C
134347,P1000002,M104,-33.88301,151.209,2023-08-22,4.37,4.37,4.37,4.8,4.42,4.84,M139,R,C
134715,P1000074,M137,-33.88098835077109,151.16864655312318,2023-03-20,4.67,4.0,4.33,5.0,4.33,5.0,M139,R,C
134774,P1000074,M110,-33.828972923308115,151.2163312332427,2018-12-29,4.0,4.0,2.5,4.5,4.5,4.5,M139,R,C
135199,P1000074,M110,-33.828972923308115,151.2163312332427,2023-08-12,4.33,4.17,4.33,4.5,4.67,4.67,M139,R,C
